ProyectoEdificio, c:\proyectoscteycee\ctehe2019\proyectos\ejemploviv_plurif_bdc\newbdl_ds.xml, zonaB3.bin

AUTONOMO, SIS3_EQ1_EQ_ED_AireAire_SF-Defecto
demandaSenRef, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,716560.6 ,1260588.6 ,1196769.5 ,668117.75 ,0.0 ,0.0 ,0.0 ,
demandaTotRef, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,750628.5 ,1291421.8 ,1236837.9 ,724936.9 ,0.0 ,0.0 ,0.0 ,
demandaCal, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,
consumoRef, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,208139.38 ,352443.72 ,336177.38 ,209884.95 ,0.0 ,0.0 ,0.0 ,
consumoCal, 0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,0.0 ,
nhFuncionaRef, 0 ,0 ,0 ,0 ,0 ,166 ,238 ,236 ,168 ,0 ,0 ,0 ,
nhFuncionaCal, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
nhCortaRef, 0 ,0 ,0 ,0 ,0 ,1 ,6 ,3 ,3 ,0 ,0 ,0 ,
nhCortaCal, 0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,
FinAUTONOMO
  
